,filename ,metric1 ,metric2,metric3 ,pixels 
0,IMG_20200927_195500.jpg,0.31926058437686344,0.8362080840631168,4.393458,12979200
1,IMG_20200927_195507.jpg,0.37340488968395946,1.0229053551522127,5.082938,12979200
2,IMG_20200927_195518.jpg,0.5013714967203339,1.1701831569404233,10.245389,12979200
3,IMG_20200927_195531.jpg,0.24543828264758497,0.9271384788744071,3.504881,10398900
4,IMG_20200927_195537.jpg,0.32546213476446034,1.0136276772167272,4.361146,12979200
5,IMG_20200927_195613.jpg,0.30494931425163985,0.9192788023698316,4.733262,12979200
6,IMG_20200927_195639.jpg,0.3489564698867024,0.949433189381986,3.983428,9517365
7,IMG_20200927_195708.jpg,0.4370900417412045,1.0152592463431547,5.433511,12979200
8,IMG_20200927_195830.jpg,0.09254621347644604,1.2558175871513553,3.568886,12979200
9,IMG_20200927_195844.jpg,0.2913536076326774,0.9848776603886888,3.057621,9829872
10,IMG_20200927_195959.jpg,0.03565891472868217,1.3772709264005705,3.167976,12979200
11,IMG_20200927_200006.jpg,0.357185450208706,0.9846084786277383,3.76981,12979200
12,IMG_20200927_200027.jpg,0.5802027429934407,1.030605842076617,6.307373,12979200
13,IMG_20200927_200038.jpg,0.33691115086463924,1.0086796513595413,4.178167,12979200
14,IMG_20200927_200052.jpg,0.2909958258795468,0.9003301676179541,4.288708,12979200
15,IMG_20200927_200110.jpg,0.672510435301133,1.0483609470075528,8.769571,10307745
16,IMG_20200927_200121.jpg,0.059391771019678,1.362489362438041,3.440587,12979200
17,IMG_20200927_200125.jpg,0.156350626118068,1.0783724542295179,3.358455,12979200
18,IMG_20200927_200133.jpg,0.42432915921288017,1.075839577124419,3.063161,8134000
19,IMG_20200927_200151.jpg,0.16660703637447824,1.2004366547146608,3.983439,12979200
20,IMG_20200927_200228.jpg,0.37948717948717947,1.0678668365931452,4.044989,8838963
21,IMG_20200927_200229.jpg,0.14180083482409064,1.1624916562946832,3.380925,12979200
22,IMG_20200927_200242.jpg,0.37400119260584375,0.991161954603443,4.124032,12979200
23,IMG_20200927_200324.jpg,0.31329755515802027,1.1333734138546492,4.092788,12979200
24,IMG_20200927_200330.jpg,0.5404889683959452,0.9572193116633532,4.70202,12979200
25,IMG_20200927_200404.jpg,0.6764460345855695,0.9792638993329449,6.092321,12979200
26,IMG_20200927_200412.jpg,0.36779964221824685,0.9230182356987482,3.780297,11017445
27,IMG_20200927_200440.jpg,0.1823494335122242,1.0312052547658792,3.655394,12979200
28,IMG_20200927_200453.jpg,0.20214669051878353,1.0076115520478701,3.56913,12979200
29,IMG_20200927_200550.jpg,0.1697078115682767,1.1626263243877293,1.94522,6387612
30,IMG_20200927_200601.jpg,0.21288014311270126,0.9983428368548385,3.28048,12979200
