,filename ,metric1 ,metric2,metric3 ,pixels 
0,IMG_20200927_195500.jpg,0.08096172718351324,166.05995373581396,3.4805551,8306688
1,IMG_20200927_195507.jpg,0.06648675171736997,167.54646655994148,2.3786694,8306688
2,IMG_20200927_195518.jpg,0.03704612365063788,179.23747528783534,2.107416,8306688
3,IMG_20200927_195531.jpg,0.1182531894013739,157.27035616641223,1.6293158,6654480
4,IMG_20200927_195537.jpg,0.06280667320902845,173.19663333892822,1.9886072,8306688
5,IMG_20200927_195613.jpg,0.06452404317958783,178.12409217457355,1.914571,8306688
6,IMG_20200927_195639.jpg,0.06894013738959764,172.8263588358923,1.4422711,6088992
7,IMG_20200927_195708.jpg,0.0775269872423945,154.2045512621916,2.0558049,8306688
8,IMG_20200927_195830.jpg,0.03483807654563297,179.56178369656416,2.0497004,8306688
9,IMG_20200927_195844.jpg,0.1099116781157998,155.3366208246776,1.5346226,6289602
10,IMG_20200927_195959.jpg,0.018891069676153092,251.04912101448357,2.0345067,8306688
11,IMG_20200927_200006.jpg,0.05667320902845927,177.25087318585548,2.0903918,8306688
12,IMG_20200927_200027.jpg,0.07556427870461237,147.30688293258865,2.4038834,8306688
13,IMG_20200927_200038.jpg,0.06967615309126594,191.65927287894235,3.3708564,8306688
14,IMG_20200927_200052.jpg,0.0655053974484789,175.90617129150849,2.1489781,8306688
15,IMG_20200927_200110.jpg,0.07973503434739941,142.67651335496168,2.6203076,6596348
16,IMG_20200927_200121.jpg,0.023552502453385672,204.24218408266702,2.2063966,8306688
17,IMG_20200927_200125.jpg,0.026005888125613347,218.8901206682313,1.9408537,8306688
18,IMG_20200927_200133.jpg,0.07580961727183513,156.2346314241971,1.7371904,5205200
19,IMG_20200927_200151.jpg,0.011776251226692836,218.77819538116455,2.0494168,8306688
20,IMG_20200927_200228.jpg,0.08611383709519137,156.78045922738534,1.3355841,5654000
21,IMG_20200927_200229.jpg,0.08194308145240432,183.33492306463734,2.2783988,8306688
22,IMG_20200927_200242.jpg,0.08218842001962709,162.84009238855162,2.1292234,8306688
23,IMG_20200927_200324.jpg,0.05250245338567223,162.8786580629438,2.0587803,8306688
24,IMG_20200927_200330.jpg,0.1197252208047105,128.38770200385423,2.7925136,8306688
25,IMG_20200927_200404.jpg,0.06722276741903828,157.4358014573146,1.9900038,8306688
26,IMG_20200927_200412.jpg,0.06967615309126594,170.39418873316805,1.8263119,7050708
27,IMG_20200927_200440.jpg,0.0775269872423945,176.6295319207107,1.8129788,8306688
28,IMG_20200927_200453.jpg,0.06256133464180569,192.68827493705,1.892314,8306688
29,IMG_20200927_200550.jpg,0.07580961727183513,172.17831367813653,1.0237845,4086846
30,IMG_20200927_200601.jpg,0.08464180569185475,151.19622905565345,1.8292462,8306688
31,IMG_20200927_200636.jpg,0.04342492639842983,195.20657521048508,1.8495878,8306688
32,IMG_20200927_200644.jpg,0.03263002944062807,201.09522189950584,1.498495,6712200
33,IMG_20200927_200655.jpg,0.04195289499509323,188.8963210345709,1.8490013,8306688
34,IMG_20200927_200727.jpg,0.06280667320902845,189.86938452720642,1.8446003,8306688
35,IMG_20200927_200734.jpg,0.0218351324828263,204.07436087961946,1.2932404,5608251
36,IMG_20200927_200854.jpg,0.051521099116781155,186.9503759111677,1.7907908,8306688
37,IMG_20200927_200920.jpg,0.05127576054955839,157.26023039749364,2.4607269,8306688
38,IMG_20200927_200936.jpg,0.025760549558390577,204.09549219040645,1.5101823,5303067
39,IMG_20200927_200942.jpg,0.06157998037291462,205.00850227629522,1.8584605,8306688
40,IMG_20200927_201040.jpg,0.012757605495583905,235.87987899780273,2.1454034,6336672
41,IMG_20200927_201122.jpg,0.033366045142296366,186.09425757913027,2.3443681,8306688
42,IMG_20200927_201218.jpg,0.04980372914622178,197.3141975590748,1.6751657,7255040
43,IMG_20200927_201246.jpg,0.020363101079489694,175.32345502922334,2.5682617,8306688
44,IMG_20200927_201253.jpg,0.08488714425907752,146.83838444086857,2.2063723,8306688
45,IMG_20200927_201325.jpg,0.0323846908734053,185.2246624917695,1.4779668,6561280
46,IMG_20200927_201335.jpg,0.051521099116781155,242.27722974504744,1.798565,8306688
47,IMG_20200927_201354.jpg,0.04317958783120707,191.4292624213479,2.0618959,8306688
48,IMG_20200927_201601.jpg,0.05176643768400393,179.13205733457448,1.3870699,5627776
49,IMG_20200927_201611.jpg,0.10255152109911678,138.30662953682494,2.2721122,8306688
50,IMG_20200927_201708.jpg,0.058881256133464184,154.68464042345684,2.5196622,8306688
51,IMG_20200927_201730.jpg,0.06256133464180569,180.57766026515586,1.6098574,6470625
