index,correct_features,local_mistake,time,image_size
IMG_20200927_200228.jpg,0.02,209.9776351928711,0.170792,8838963
IMG_20200927_210457_HDR.jpg,0.016,239.01380348205566,0.248562,12979200
IMG_20200927_201354.jpg,0.024,213.4209893544515,0.250241,12979200
IMG_20200927_201122.jpg,0.012,229.30164591471353,0.248261,12979200
IMG_20200927_200550.jpg,0.012,267.89989471435547,0.118165,6387612
IMG_20200927_200727.jpg,0.008,195.58829879760742,0.244132,12979200
IMG_20200927_200404.jpg,0.02,210.20062713623048,0.27429,12979200
test14.jpg,0.02973977695167286,198.9163818359375,0.242543,12979200
IMG_20200927_195639.jpg,0.016,212.79275703430176,0.174151,9517365
IMG_20200927_200453.jpg,0.014,193.50491877964564,0.237056,12979200
test10.jpg,0.005813953488372093,207.48564910888672,0.244111,12979200
IMG_20200927_195844.jpg,0.024,211.14529291788736,0.189889,9829872
test1.jpg,0.03,254.18379821777344,0.035263,1119300
IMG_20200927_202235.jpg,0.016,174.03957271575928,0.254179,12979200
IMG_20200927_210726_HDR.jpg,0.0,-1.0,0.24025,12979200
IMG_20200927_211252_HDR.jpg,0.018,222.0386199951172,0.244431,12979200
IMG_20200927_195518.jpg,0.012,265.5901794433594,0.24931,12979200
IMG_20200927_205413_HDR.jpg,0.012,242.64663441975912,0.250872,12979200
IMG_20200927_204142.jpg,0.010638297872340425,317.44227600097656,0.24267,12979200
test11.jpg,3.3,296.9195311575225,0.260424,12979200
IMG_20200927_205129_HDR.jpg,0.032,203.0393099784851,0.268913,12979200
IMG_20200927_195537.jpg,0.01,205.85095825195313,0.247064,12979200
IMG_20200927_212048_HDR.jpg,0.00202020202020202,275.0799865722656,0.248965,12979200
IMG_20200927_211816_HDR.jpg,0.0,-1.0,0.177548,8790882
IMG_20200927_195830.jpg,0.036290322580645164,257.86938815646704,0.24311,12979200
IMG_20200927_202359.jpg,0.028112449799196786,240.17815726143974,0.159321,8836919
IMG_20200927_195531.jpg,0.018,197.07255384657117,0.19723,10398900
IMG_20200927_202417.jpg,0.014,250.75699724469865,0.244281,12979200
IMG_20200927_200121.jpg,0.01932367149758454,294.84053802490234,0.241556,12979200
IMG_20200927_200125.jpg,0.013192612137203167,254.98514099121093,0.242991,12979200
IMG_20200927_201040.jpg,0.04504504504504504,312.829052734375,0.179095,9902540
test13.jpg,0.017278617710583154,180.3647813796997,0.236627,12979200
IMG_20200927_211812_HDR.jpg,0.010498687664041995,285.38961029052734,0.246506,12979200
IMG_20200927_212014_HDR.jpg,0.06451612903225806,259.9580383300781,0.241666,12979200
test18.jpg,0.006,281.8662109375,0.252142,12979200
IMG_20200927_204907_HDR.jpg,0.044897959183673466,232.69265192205256,0.180161,9560120
test16.jpg,0.014989293361884369,179.97363063267298,0.243794,12979200
IMG_20200927_200038.jpg,0.006,230.09534200032553,0.247922,12979200
IMG_20200927_200936.jpg,0.022,229.02479553222656,0.159312,8288793
IMG_20200927_212727.jpg,0.018,208.59583706325955,0.276809,12979200
IMG_20200927_200151.jpg,0.016216216216216217,276.21388753255206,0.242617,12979200
IMG_20200928_141204.jpg,0.028,215.6960939679827,0.253421,12979200
IMG_20200927_204037.jpg,0.0,-1.0,0.245409,12979200
test9.jpg,0.0,-1.0,0.0,12979200
IMG_20200927_200942.jpg,0.02,273.58164367675784,0.245223,12979200
IMG_20200927_200734.jpg,0.006993006993006993,306.158447265625,0.16374,8765913
IMG_20200927_201601.jpg,0.022,215.0738095370206,0.16012,8799336
IMG_20200927_200027.jpg,0.036,214.0588319566515,0.277266,12979200
IMG_20200927_211419_HDR.jpg,0.0365296803652968,229.4521369934082,0.241971,12979200
IMG_20200927_200006.jpg,0.014,204.51922716413225,0.248527,12979200
IMG_20200927_210226_HDR.jpg,0.056338028169014086,236.0140724182129,0.17826,9588955
IMG_20200927_201325.jpg,0.029411764705882353,208.95905049641928,0.182974,10256673
IMG_20200927_200133.jpg,0.016,253.2444725036621,0.164329,8134000
IMG_20200927_200412.jpg,0.01,229.85046997070313,0.209685,11017445
IMG_20200927_200854.jpg,0.005681818181818182,261.1077194213867,0.244147,12979200
IMG_20200927_205511_HDR.jpg,0.0410958904109589,359.29600524902344,0.149635,7996240
IMG_20200927_200110.jpg,0.016,211.1407699584961,0.272961,10307745
IMG_20200927_204853_HDR.jpg,0.016,193.8553228378296,0.259078,12979200
IMG_20200927_201611.jpg,0.004,254.26746368408203,0.260207,12979200
IMG_20200927_200324.jpg,0.028,215.08652114868164,0.249141,12979200
IMG_20200927_213546.jpg,0.016,184.51502227783203,0.252401,12979200
IMG_20200927_195500.jpg,0.03,227.11746927897136,0.247741,12979200
IMG_20200927_213051.jpg,0.014,208.57146780831474,0.19486,10103555
IMG_20200927_201218.jpg,0.031746031746031744,277.00292205810547,0.212723,11340160
test19.jpg,0.014,252.60914393833704,0.25798,12979200
IMG_20200927_212229.jpg,0.01,289.75625,0.249139,12979200
test3.jpg,0.018,226.97238159179688,0.064871,1687500
IMG_20200927_205803_HDR.jpg,0.014,270.63282775878906,0.26436,12979200
